seq,rtt_ms,inter_arrival_ms,timestamp
2254,62.347,65.751,1770976356.056153
2255,68.369,71.277,1770976356.127430
2256,54.366,57.911,1770976356.185341
2257,54.689,57.020,1770976356.242361
2258,52.790,55.055,1770976356.297416
2259,53.736,56.001,1770976356.353416
2260,53.715,55.999,1770976356.409415
2261,54.480,56.801,1770976356.466216
2262,53.200,55.191,1770976356.521407
2263,54.608,56.962,1770976356.578368
2264,53.804,56.069,1770976356.634438
2265,51.544,53.703,1770976356.688141
2266,56.297,58.125,1770976356.746267
2267,58.116,60.007,1770976356.806274
2268,53.007,55.088,1770976356.861362
2269,54.876,57.043,1770976356.918404
2270,58.722,60.972,1770976356.979376
2271,55.893,58.049,1770976357.037426
2272,58.708,60.937,1770976357.098363
2273,56.475,58.684,1770976357.157047
2274,55.218,57.129,1770976357.214176
2275,49.979,54.954,1770976357.269130
2276,54.209,55.985,1770976357.325115
2277,54.015,55.946,1770976357.381061
2278,56.172,57.997,1770976357.439058
2279,49.185,51.008,1770976357.490066
2280,53.164,54.988,1770976357.545054
2281,54.239,56.037,1770976357.601091
2282,54.255,56.057,1770976357.657148
2283,55.164,56.991,1770976357.714139
2284,53.336,55.072,1770976357.769211
2285,53.930,55.896,1770976357.825107
2286,55.220,57.009,1770976357.882116
2287,54.244,56.050,1770976357.938166
2288,53.121,54.898,1770976357.993063
2289,54.142,55.996,1770976358.049060
2290,54.221,56.009,1770976358.105068
2291,54.153,56.000,1770976358.161068
2292,49.992,52.066,1770976358.213134
2293,54.174,55.971,1770976358.269104
2294,56.200,58.033,1770976358.327138
2295,53.207,55.025,1770976358.382162
2296,53.218,55.007,1770976358.437169
2297,58.283,60.088,1770976358.497257
2298,60.215,62.039,1770976358.559295
2299,51.768,53.739,1770976358.613034
2300,54.349,56.161,1770976358.669195
2301,60.071,61.960,1770976358.731155
2302,55.950,58.963,1770976358.790118
2303,55.245,57.075,1770976358.847193
2304,61.699,63.890,1770976358.911082
2305,56.185,59.133,1770976358.970215
2306,53.993,56.041,1770976359.026256
2307,54.976,56.896,1770976359.083152
2308,57.972,59.914,1770976359.143065
2309,58.301,60.043,1770976359.203109
2310,56.099,57.961,1770976359.261070
2311,54.328,56.133,1770976359.317203
2312,54.236,56.145,1770976359.373348
2313,55.830,57.851,1770976359.431199
2314,52.898,54.869,1770976359.486068
2315,53.232,55.077,1770976359.541145
