seq,rtt_ms,status,timestamp
1349,57.535,OK,1770976003.731114
1350,57.623,OK,1770976003.791175
1351,57.495,OK,1770976003.850941
1352,59.759,OK,1770976003.912885
1353,55.758,OK,1770976003.970925
1354,59.099,OK,1770976004.032169
1355,56.752,OK,1770976004.091194
1356,58.689,OK,1770976004.152281
1357,57.382,OK,1770976004.212140
1358,57.535,OK,1770976004.272158
1359,56.805,OK,1770976004.331158
1360,58.578,OK,1770976004.392152
1361,59.903,OK,1770976004.454173
1362,79.192,OK,1770976004.536902
1363,50.277,OK,1770976004.591007
1364,59.085,OK,1770976004.652179
1365,56.911,OK,1770976004.711203
1366,57.582,OK,1770976004.771151
1367,57.806,OK,1770976004.831157
1368,57.657,OK,1770976004.891211
1369,65.625,OK,1770976004.959125
1370,69.573,OK,1770976005.032173
1371,77.213,OK,1770976005.112888
1372,54.999,OK,1770976005.170984
1373,58.206,OK,1770976005.231188
1374,63.691,OK,1770976005.297183
1375,71.629,OK,1770976005.372211
1376,52.393,OK,1770976005.428155
1377,47.695,OK,1770976005.478194
1378,70.738,OK,1770976005.551159
1379,57.572,OK,1770976005.612202
1380,56.377,OK,1770976005.670930
1381,73.253,OK,1770976005.745956
1382,52.943,OK,1770976005.802170
1383,67.606,OK,1770976005.872155
1384,55.445,OK,1770976005.931102
1385,63.880,OK,1770976005.997268
1386,70.375,OK,1770976006.071157
1387,57.602,OK,1770976006.132195
1388,52.574,OK,1770976006.187244
1389,51.407,OK,1770976006.240925
1390,75.213,OK,1770976006.318201
1391,49.453,OK,1770976006.371157
1392,58.745,OK,1770976006.432209
1393,48.822,OK,1770976006.483366
1394,66.448,OK,1770976006.552186
1395,55.413,OK,1770976006.611223
1396,57.440,OK,1770976006.670968
1397,58.055,OK,1770976006.731171
1398,59.617,OK,1770976006.793157
1399,56.074,OK,1770976006.850949
1400,58.792,OK,1770976006.911612
1401,58.060,OK,1770976006.972162
1402,58.774,OK,1770976007.033206
1403,55.551,OK,1770976007.091208
1404,59.753,OK,1770976007.153223
1405,55.274,OK,1770976007.212127
1406,57.717,OK,1770976007.272174
1407,56.609,OK,1770976007.331176
1408,58.469,OK,1770976007.391912
1409,51.035,OK,1770976007.444968
1410,64.207,OK,1770976007.511157
1411,57.562,OK,1770976007.572215
1412,56.551,OK,1770976007.631126
1413,57.238,OK,1770976007.690969
1414,60.104,OK,1770976007.753146
1415,55.602,OK,1770976007.812202
1416,56.522,OK,1770976007.871171
1417,64.899,OK,1770976007.938200
